"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0385","","","","","9850","10RD0385","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36853","10RD0385-7","2010-12-16","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0385","","","","","9850","10RD0385","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36854","10RD0385-8","2010-12-16","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0385","","","","","9850","10RD0385","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36855","10RD0385-9","2010-12-16","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36856","10RD0386-10","2010-12-16","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36858","10RD0386-6","2010-12-16","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36859","10RD0386-7","2010-12-16","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36860","10RD0386-8","2010-12-16","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36861","10RD0386-9","2010-12-16","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0386","","","","","9851","10RD0386","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36857","10RD0386-3","2010-12-16","External parasite","all arthropodes mixed, to be classified, (frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36862","10RD0387-10","2010-12-16","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36864","10RD0387-6","2010-12-16","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36865","10RD0387-7","2010-12-16","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36866","10RD0387-8","2010-12-16","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36867","10RD0387-9","2010-12-16","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0387","","","","","9852","10RD0387","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36863","10RD0387-3","2010-12-16","External parasite","all arthropodes mixed, to be classified, (frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0388","","","","","9853","10RD0388","","2010-12-16","","","CIRMF","","","Wild","Rodents","Mastomys sp.","Mastomys sp.","","","Estimate","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36868","10RD0388-10","2010-12-16","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0388","","","","","9853","10RD0388","","2010-12-16","","","CIRMF","","","Wild","Rodents","Mastomys sp.","Mastomys sp.","","","Estimate","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36869","10RD0388-6","2010-12-16","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0388","","","","","9853","10RD0388","","2010-12-16","","","CIRMF","","","Wild","Rodents","Mastomys sp.","Mastomys sp.","","","Estimate","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36870","10RD0388-7","2010-12-16","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0388","","","","","9853","10RD0388","","2010-12-16","","","CIRMF","","","Wild","Rodents","Mastomys sp.","Mastomys sp.","","","Estimate","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36871","10RD0388-8","2010-12-16","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0388","","","","","9853","10RD0388","","2010-12-16","","","CIRMF","","","Wild","Rodents","Mastomys sp.","Mastomys sp.","","","Estimate","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","36872","10RD0388-9","2010-12-16","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0422","","","","","9885","10RD0422","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37124","10RD0422-10","2010-12-22","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0422","","","","","9885","10RD0422","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37125","10RD0422-6","2010-12-22","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0422","","","","","9885","10RD0422","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37126","10RD0422-7","2010-12-22","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0422","","","","","9885","10RD0422","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37127","10RD0422-8","2010-12-22","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0422","","","","","9885","10RD0422","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37128","10RD0422-9","2010-12-22","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0423","","","","","9886","10RD0423","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37129","10RD0423-10","2010-12-22","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0423","","","","","9886","10RD0423","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37130","10RD0423-6","2010-12-22","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0423","","","","","9886","10RD0423","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37131","10RD0423-7","2010-12-22","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0423","","","","","9886","10RD0423","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37132","10RD0423-8","2010-12-22","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0423","","","","","9886","10RD0423","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37133","10RD0423-9","2010-12-22","Tissue ","Brain (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0424","","","","","9887","10RD0424","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37134","10RD0424-10","2010-12-22","Tissue ","Intestine (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0424","","","","","9887","10RD0424","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37135","10RD0424-6","2010-12-22","Tissue ","Liver/Spleen (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0424","","","","","9887","10RD0424","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37136","10RD0424-7","2010-12-22","Tissue ","Heart/Lungs/Kidney (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
"CDP - CIRMF","CDP - CIRMF-2010-12-16","Gabon","Haut-Ogooué","","-1.617411","13.583498","","","","established village or indigenous settlement","none of these","multiple domestic animal spp","","2010-12-16","00:00:00","","Mathieu Bougarel","","GVFI","False","","free-ranging; contact with domestic animals or humans not likely","","","","","","","10RD0424","","","","","9887","10RD0424","","2010-12-16","","","CIRMF","","","Wild","Rodents","Rattus norvegicus","Rattus norvegicus","","","Actual","","","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","37137","10RD0424-8","2010-12-22","Tissue ","Salivary glands (no medium, frozen)","","","","","","","","","","","","","","","","","","","","","4/21/2011 12:49:52 PM","","False"
